"152,,Wonderful to spend time with the @EveBranson Foundation team in Morocco. Such a special foundation doing amazing work with brilliant people https://t.co/H1UuA76rVA https://t.co/Loq5ynriVD,8161232.0,2021-09-01T10:35:03.000Z,1433015539169890316,1433015539169890316,Hootsuite Inc.,everyone,en,""{'retweet_count': 341, 'reply_count': 173, 'like_count': 2304, 'quote_count': 28}"",,,,[],0,0,0,1,POSITIVE,0.9988266,3,joy,0.7016868,0.004704956,0.0006185079,0.15573777,0.7016868,0.0448304,0.019527264,0.07289428,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"153,,""Great to visit Kasbah Tamadot – a beloved place for my mum, so a very special visit for our family https://t.co/H1UuA76rVA https://t.co/HonM1Q1rcR"",8161232.0,2021-09-01T10:08:46.000Z,1433008924031082499,1433008924031082499,Twitter Web App,everyone,en,""{'retweet_count': 223, 'reply_count': 90, 'like_count': 1668, 'quote_count': 28}"",,,,[],0,0,0,1,POSITIVE,0.9988649,3,joy,0.8340065,0.0013544267,0.0006499337,0.0024259277,0.8340065,0.03969192,0.06947357,0.052397735,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"154,""[{'type': 'retweeted', 'id': '1431368891305975812'}]"",RT @virgingalactic: Experience the lifechanging view of Earth from space.We’ve teamed up with @omaze to give you the opportunity to win t…,8161232.0,2021-08-30T17:53:26.000Z,1432401086359425024,1432401086359425024,Twitter Web App,everyone,en,""{'retweet_count': 118, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0,1,POSITIVE,0.9986522,3,joy,0.6415417,0.010790092,0.00043758846,0.02862173,0.6415417,0.10269066,0.021578781,0.19433942,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"155,,""My heart goes out to Charlie Watts’ family, the Rolling Stones and all of his loved ones. Have so many fond memories after signing the Stones with Virgin Records. He was one of the greats. His quiet smile often said it all."",8161232.0,2021-08-25T07:39:57.000Z,1430434759759564801,1430434759759564801,Twitter for iPhone,everyone,en,""{'retweet_count': 111, 'reply_count': 109, 'like_count': 1986, 'quote_count': 13}"",,,,[],0,0,0,1,POSITIVE,0.9984828,5,sadness,0.87805825,0.0022502455,0.002553037,0.003834317,0.05674866,0.036797848,0.87805825,0.019757634,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"156,,Brilliant film about Eliud Kipchoge and his incredible journey to breaking the two-hour-marathon barrier. #KipchogeMovie is out on digital now @kipchogemovie #KipchogeMovie #RidleyScottCG #RSAFilms https://t.co/UNKc8oVEFv,8161232.0,2021-08-24T18:47:00.000Z,1430240239159681025,1430240239159681025,Twitter Media Studio,everyone,en,""{'retweet_count': 666, 'reply_count': 73, 'like_count': 2168, 'quote_count': 55}"",,,,""['RSAFilms', 'KipchogeMovie', 'RidleyScottCG']"",0,0,0,1,POSITIVE,0.99872744,2,fear,0.95995504,0.0048524537,0.00022221822,0.95995504,0.01949825,0.005336071,0.002836972,0.007298943,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"157,,"".@virginhyperloop, explained. https://t.co/gHo0zuzsyF"",8161232.0,2021-08-24T15:16:14.000Z,1430187197857153026,1430187197857153026,Twitter Media Studio,everyone,en,""{'retweet_count': 513, 'reply_count': 154, 'like_count': 2946, 'quote_count': 86}"",,,,[],0,0,0,1,POSITIVE,0.9915443,4,neutral,0.45835897,0.0097532915,0.0013491467,0.016449474,0.05599302,0.45835897,0.07805052,0.38004556,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"158,""[{'type': 'retweeted', 'id': '1429766442942038020'}]"",""RT @VirginOrbit: We've launched rockets to space from the wing of a jet. We've delivered commercial, civil, &amp";" nat'l security satellites to…"",8161232.0,2021-08-23T12:03:18.000Z,1429776257017917451,1429776257017917451,Twitter Web App,everyone,en,""{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0,1,POSITIVE,0.9954209,2,fear,0.89034486,0.021768413,0.00033527715,0.89034486,0.010054773,0.03554665,0.015092307,0.026857737,Richard Branson,Tycoon,71,>70,m,@richardbranson";;
"159,,.@EatingOur is a brilliant and very timely cinematic feature documentary that my nephew has been working on for the last four years. It's really eye opening: https://t.co/f85Y10nYCr https://t.co/5Ykf9avKDe,8161232.0,2021-08-23T09:28:38.000Z,1429737335873318912,1429737335873318912,Twitter Media Studio,everyone,en,""{'retweet_count': 137, 'reply_count': 77, 'like_count': 578, 'quote_count': 24}"",,,,[],0,0,0,1,POSITIVE,0.9987843,2,fear,0.6759756,0.0076820687,0.00046138576,0.6759756,0.12109394,0.05835241,0.02003855,0.1163961,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"160,,Why it’s time to start considering decriminalisation of drugs: https://t.co/lc0zaq9g3j,8161232.0,2021-08-22T09:25:02.000Z,1429374039089426435,1429374039089426435,Hootsuite Inc.,everyone,en,""{'retweet_count': 161, 'reply_count': 181, 'like_count': 1342, 'quote_count': 40}"",,,,[],0,0,0,1,POSITIVE,0.99564874,4,neutral,0.8974748,0.015813101,0.0064905067,0.032217585,0.007550018,0.8974748,0.01821646,0.022237603,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"161,,So proud of @sambranson – he’s released some brilliant songs as @WavesRushIn and is really finding his voice as a musician. Have a listen: https://t.co/uWMdXGwr7J @wavesrushin #seasonschange https://t.co/yZq9b4ovGs,8161232.0,2021-08-20T16:32:56.000Z,1428756949471006729,1428756949471006729,Twitter Media Studio,everyone,en,""{'retweet_count': 39, 'reply_count': 61, 'like_count': 355, 'quote_count': 6}"",,,,['seasonschange'],0,0,0,1,POSITIVE,0.9988457,2,fear,0.66151464,0.027354842,0.0005838884,0.66151464,0.22173682,0.034768026,0.022063863,0.031977963,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"162,,Heading to The Big Easy? @virginhotelnola has opened its doors: https://t.co/AFTL9pt9q8 https://t.co/Wja64aykto,8161232.0,2021-08-19T14:32:10.000Z,1428364169464598528,1428364169464598528,Hootsuite Inc.,everyone,en,""{'retweet_count': 54, 'reply_count': 54, 'like_count': 422, 'quote_count': 7}"",,,,[],0,0,0,1,POSITIVE,0.99800086,3,joy,0.44936362,0.013137101,0.0006326502,0.07946598,0.44936362,0.1483333,0.032910872,0.27615646,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"163,""[{'type': 'quoted', 'id': '1425850779869618181'}]"",This is a @wayve_ai self-driving car driving itself through one of the busiest areas of central London. Proud that @Virgin has invested in this exciting company: https://t.co/lTQaREiFep,8161232.0,2021-08-19T10:55:16.000Z,1428309586314989574,1428309586314989574,Twitter Web App,everyone,en,""{'retweet_count': 35, 'reply_count': 50, 'like_count': 358, 'quote_count': 9}"",,,,[],0,0,0,1,POSITIVE,0.9987764,2,fear,0.8440297,0.01014846,0.0002456401,0.8440297,0.07581218,0.02314168,0.013166271,0.033456113,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
164,,This year #CCAMLR has the power to create 3 marine-protected areas in the Southern Ocean &amp;" secure the largest act of ocean protection in history. Sign the petition: https://t.co/Gje8rvuNqd @SylviaEarle @ashlancousteau @ZanageeArtis @pcousteau @danniwashington @iamecodiva https://t.co/z3WlMkwUbW,8161232.0,2021-08-18T12:25:41.000Z,1427969952259002368,1427969952259002368,Twitter Media Studio,everyone,en,""{'retweet_count': 60, 'reply_count': 29, 'like_count': 251, 'quote_count': 5}"",,,,['CCAMLR'],0,0,0,1,POSITIVE,0.998334,2,fear,0.8129195,0.11777028,0.0005657648,0.8129195,0.007840594,0.025037348,0.025454728,0.010411755,Richard Branson,Tycoon,71,>70,m,@richardbranson";;
"165,""[{'type': 'replied_to', 'id': '1425006277080539165'}]"",@VMO2News Congratulations @VMO2News – a huge achievement.,8161232.0,2021-08-12T17:31:58.000Z,1425872704952016903,1425006277080539165,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 5, 'like_count': 14, 'quote_count': 0}"",1.3932462810536387e+18,,,[],0,0,0,1,POSITIVE,0.99871194,3,joy,0.798708,0.015027515,0.0005218846,0.07669882,0.798708,0.023307782,0.017517239,0.068218656,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"166,,""If we can do this, imagine what else we can do together #VirginFamily @VirginOrbit https://t.co/OCti40jVSF"",8161232.0,2021-08-11T16:01:00.000Z,1425487422054338562,1425487422054338562,Twitter Media Studio,everyone,en,""{'retweet_count': 139, 'reply_count': 206, 'like_count': 1248, 'quote_count': 24}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.99857247,2,fear,0.83297354,0.060545076,0.0007930081,0.83297354,0.016559038,0.031417638,0.035026055,0.022685703,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"167,""[{'type': 'retweeted', 'id': '1425416185588469764'}]"",""RT @VirginVoyages: @dawn_ash @richardbranson Scarlet Lady will be making her way back to the US during the Paralympic Games. However, we’d…"",8161232.0,2021-08-11T11:26:37.000Z,1425418372271988737,1425418372271988737,Twitter for iPhone,everyone,en,""{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0,1,POSITIVE,0.95413417,2,fear,0.61304516,0.04646813,0.0010426582,0.61304516,0.011412048,0.10281214,0.16580307,0.05941676,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"168,,""After an epic games in Tokyo, the epic teams all deserve an epic reward. For the amazing athletes from the UK, where Scarlet Lady is currently sailing, @VirginVoyages would love to invite you to join them on a free Summer Soiree sailing on August 16th: https://t.co/gp2Ex5rpod"",8161232.0,2021-08-11T11:01:56.000Z,1425412160671387652,1425412160671387652,Hootsuite Inc.,everyone,en,""{'retweet_count': 69, 'reply_count': 74, 'like_count': 653, 'quote_count': 18}"",,,,[],0,0,0,1,POSITIVE,0.9988287,3,joy,0.80730736,0.004359097,0.00038994712,0.016531471,0.80730736,0.07283018,0.01379305,0.08478891,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"169,,.@VirginStartUp gave Kyle advice and support to set up @franksremedies – find out how he went from an idea to a successful business: https://t.co/E9h37O4co4 https://t.co/Ysqcqv1065,8161232.0,2021-08-10T14:00:30.000Z,1425094711052750848,1425094711052750848,Hootsuite Inc.,everyone,en,""{'retweet_count': 31, 'reply_count': 31, 'like_count': 213, 'quote_count': 3}"",,,,[],0,0,0,1,POSITIVE,0.99864155,2,fear,0.7288126,0.071920805,0.00073554524,0.7288126,0.036044296,0.05870551,0.070307136,0.033474125,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"170,,@VirginUnite is proud to support @ChildrensGround and the incredible work they do to help children living with injustice: https://t.co/wmVrQrLdgN https://t.co/uQs7G6hpoi,8161232.0,2021-08-09T21:45:03.000Z,1424849229441376260,1424849229441376260,Hootsuite Inc.,everyone,en,""{'retweet_count': 4, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"",16454856.0,,,[],0,0,0,1,POSITIVE,0.9986844,2,fear,0.7110965,0.21307392,0.00081098697,0.7110965,0.011392745,0.011295842,0.04419851,0.008131411,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"171,,A brilliant new report by @MadeByDyslexia and @MPG_TSolutions highlights how employing people with dyslexia can strengthen your business and address talent challenges. Take a look: https://t.co/Sy8uVVUHXB #TheDyslexicDynamic https://t.co/FndTDcsj2b,8161232.0,2021-08-09T12:40:52.000Z,1424712282601402373,1424712282601402373,Hootsuite Inc.,everyone,en,""{'retweet_count': 62, 'reply_count': 47, 'like_count': 376, 'quote_count': 13}"",,,,['TheDyslexicDynamic'],0,0,0,1,POSITIVE,0.99860096,2,fear,0.87198234,0.013403637,0.0006185118,0.87198234,0.029220248,0.040440384,0.020161109,0.024173798,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"172,,More Americans died last year (93k) of drug-related deaths than in the decade of active US military involvement in Vietnam (58k). Staggering statistic. https://t.co/lc0zaq9g3j,8161232.0,2021-08-05T10:56:06.000Z,1423236364611604482,1423236364611604482,Twitter Web App,everyone,en,""{'retweet_count': 129, 'reply_count': 156, 'like_count': 764, 'quote_count': 35}"",,,,[],0,0,0,1,POSITIVE,0.98933184,5,sadness,0.42605802,0.035988297,0.008338931,0.14127305,0.005426597,0.058943365,0.42605802,0.3239718,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"173,,""3, 2, 1…Release! Release! Release! #Unity22 https://t.co/gb1AN5NXjW"",8161232.0,2021-08-02T13:53:32.000Z,1422193854388789249,1422193854388789249,Twitter Media Studio,everyone,en,""{'retweet_count': 397, 'reply_count': 205, 'like_count': 4288, 'quote_count': 59}"",,,,['Unity22'],0,0,0,1,POSITIVE,0.9981921,3,joy,0.38472942,0.20317268,0.0022710406,0.13901621,0.38472942,0.1688238,0.019981068,0.082005784,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"174,,It takes a global village to eliminate a disease. Our foundation @VirginUnite is proud to support @Sightsavers and help #EndTrachoma: https://t.co/5JEbdvm4K0 https://t.co/Q1VdTGDikc,8161232.0,2021-08-01T12:55:03.000Z,1421816747347296256,1421816747347296256,Hootsuite Inc.,everyone,en,""{'retweet_count': 104, 'reply_count': 105, 'like_count': 633, 'quote_count': 11}"",,,,['EndTrachoma:'],0,0,0,1,POSITIVE,0.99854916,2,fear,0.8979861,0.04661155,0.00070771127,0.8979861,0.007537578,0.011828009,0.031089183,0.0042398865,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"175,,""Space is for all humanity, which is why we’re giving you the chance to win 2 seats on one of the first @virgingalactic flights to space. All donations go to non-profit @spacehumanity https://t.co/e0A7tNftHY  @omaze https://t.co/CMGIrcBsKY"",8161232.0,2021-07-30T12:00:01.000Z,1421078123072811011,1421078123072811011,Twitter Media Studio,everyone,en,""{'retweet_count': 202, 'reply_count': 214, 'like_count': 1507, 'quote_count': 41}"",,,,[],0,0,0,1,POSITIVE,0.9981342,3,joy,0.44321883,0.041609358,0.00074989576,0.33928087,0.44321883,0.0545422,0.03129765,0.08930121,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"176,,""Applauding Sierra Leone for abolishing the death penalty. More than 50 countries still have the death penalty including USA, China, Iran, Egypt and North Korea. Hope all countries put an end to this inhumane form of punishment https://t.co/JJRUhDZCSl"",8161232.0,2021-07-27T15:30:06.000Z,1420043830271913985,1420043830271913985,Hootsuite Inc.,everyone,en,""{'retweet_count': 75, 'reply_count': 126, 'like_count': 735, 'quote_count': 14}"",,,,[],0,0,0,1,POSITIVE,0.99839944,5,sadness,0.25474223,0.23067199,0.015574743,0.20446776,0.13251501,0.13056979,0.25474223,0.031458423,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"177,,Ladies and gentlemen we are floating in space. https://t.co/Wyzj0nOBgX https://t.co/gzQtyGVl6w,8161232.0,2021-07-27T13:27:19.000Z,1420012929148141581,1420012929148141581,Twitter Media Studio,everyone,en,""{'retweet_count': 237, 'reply_count': 305, 'like_count': 2914, 'quote_count': 50}"",,,,[],0,0,0,1,POSITIVE,0.99593246,4,neutral,0.6610713,0.012732438,0.0020620923,0.029065965,0.14628658,0.6610713,0.032787118,0.11599455,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"178,,And the stars look very different today. https://t.co/yd9Apq7tRU,8161232.0,2021-07-25T13:10:03.000Z,1419283808789094408,1419283808789094408,Hootsuite Inc.,everyone,en,""{'retweet_count': 429, 'reply_count': 383, 'like_count': 9057, 'quote_count': 53}"",,,,[],0,0,0,0,NEGATIVE,0.98735493,6,surprise,0.4811015,0.004535169,0.0025034505,0.027960937,0.028566528,0.39283413,0.062498268,0.4811015,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"179,,""Incredible Mother Nature, the night of our spaceflight earlier this month https://t.co/hFgUBo1q0W"",8161232.0,2021-07-24T13:00:00.000Z,1418918891644936196,1418918891644936196,Twitter Media Studio,everyone,en,""{'retweet_count': 211, 'reply_count': 249, 'like_count': 4625, 'quote_count': 29}"",,,,[],0,0,0,1,POSITIVE,0.9982855,6,surprise,0.6175476,0.005087102,0.0004982317,0.06742065,0.1800087,0.11606518,0.013372546,0.6175476,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"180,,An incredible experience with such a brilliant group of @virgingalactic mission specialists. Great to see Sirisha doing a Nasa-supported human-tended experiment live in space https://t.co/Wyzj0nOBgX #Unity22 https://t.co/EejCzak56j,8161232.0,2021-07-23T12:49:16.000Z,1418553803184410625,1418553803184410625,Twitter Media Studio,everyone,en,""{'retweet_count': 176, 'reply_count': 147, 'like_count': 2200, 'quote_count': 19}"",,,,['Unity22'],0,0,0,1,POSITIVE,0.9987984,3,joy,0.63837844,0.0045688557,0.00049760344,0.22501083,0.63837844,0.034043282,0.012828045,0.084672935,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"181,,Music has always been at the heart of the @Virgin brand so it’s brilliant to see @VirginMoney taking live music to the next level this summer with gigs at @UpAtTheO2 https://t.co/eqvnJKOGVS https://t.co/6MqmS00Zcw,8161232.0,2021-07-23T08:40:26.000Z,1418491180015362048,1418491180015362048,Twitter Web App,everyone,en,""{'retweet_count': 54, 'reply_count': 42, 'like_count': 655, 'quote_count': 4}"",,,,[],0,0,0,1,POSITIVE,0.9987732,3,joy,0.5186956,0.011296172,0.00049791194,0.37332132,0.5186956,0.032724787,0.017782075,0.045682088,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"182,""[{'type': 'replied_to', 'id': '1418155869775269890'}]"",@VirginUnite @Thinkably_org A great initiative.,8161232.0,2021-07-22T15:47:51.000Z,1418236355604361221,1418155869775269890,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 2, 'like_count': 11, 'quote_count': 1}"",16454856.0,,,[],0,0,0,1,POSITIVE,0.99872357,2,fear,0.94507605,0.016148698,0.00018619883,0.94507605,0.025238797,0.004478692,0.00460261,0.0042689275,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"183,""[{'type': 'replied_to', 'id': '1417840401310957568'}]"",@VirginRadioWin A true legend.,8161232.0,2021-07-22T08:38:46.000Z,1418128372597723137,1417840401310957568,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 4, 'like_count': 36, 'quote_count': 0}"",1.3290681487887688e+18,,,[],0,0,0,1,POSITIVE,0.9977005,4,neutral,0.38191384,0.02594732,0.0017557166,0.16142713,0.0630818,0.38191384,0.05706026,0.30881393,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"184,""[{'type': 'replied_to', 'id': '1417522186596745216'}]"",@Virgin @VirginAtlantic Where it all began!,8161232.0,2021-07-22T08:38:22.000Z,1418128271229718528,1417522186596745216,Twitter Web App,everyone,en,""{'retweet_count': 5, 'reply_count': 5, 'like_count': 53, 'quote_count': 0}"",15631238.0,,,[],0,0,0,1,POSITIVE,0.9977627,2,fear,0.9228314,0.054216456,0.00039679641,0.9228314,0.008461913,0.0030794113,0.0050925096,0.0059214947,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"185,,""Back on Earth on with my son @sambranson, so joyful I still felt weightless https://t.co/cFMRoj0QjH @virgingalactic https://t.co/OzLzddxOAf"",8161232.0,2021-07-21T10:59:05.000Z,1417801299102425092,1417801299102425092,Twitter Web App,everyone,en,""{'retweet_count': 262, 'reply_count': 214, 'like_count': 5356, 'quote_count': 28}"",,,,[],0,0,0,1,POSITIVE,0.9983791,3,joy,0.986795,0.0025899282,0.000106452535,0.0018150501,0.986795,0.00088687806,0.0058659744,0.0019407306,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"186,""[{'type': 'replied_to', 'id': '1417136890499715077'}]"",@virginplus Brilliant!,8161232.0,2021-07-20T14:50:05.000Z,1417497042268696576,1417136890499715077,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"",19734494.0,,,[],0,0,0,1,POSITIVE,0.99860907,3,joy,0.6357859,0.0052019255,0.00053983537,0.003438446,0.6357859,0.07238856,0.006216818,0.2764286,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"187,""[{'type': 'replied_to', 'id': '1417284435020496897'}]"",@virginhotels @VirginVoyages @belvederevodka Love the teamwork. @VirginHotels @VirginVoyages,8161232.0,2021-07-20T14:49:47.000Z,1417496968146866176,1417284435020496897,Twitter Web App,everyone,en,""{'retweet_count': 3, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}"",2233111044.0,,,[],0,0,0,1,POSITIVE,0.99882144,3,joy,0.40335187,0.12979326,0.0021654777,0.27349895,0.40335187,0.104339644,0.040820014,0.04603086,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"188,,""Well done @blueorigin, @jeffbezos, Mark, Wally and Oliver. Impressive! Very best to all the crew from me and all the team at @virgingalactic"",8161232.0,2021-07-20T13:50:19.000Z,1417482001721008130,1417482001721008130,Twitter Web App,everyone,en,""{'retweet_count': 1317, 'reply_count': 582, 'like_count': 19712, 'quote_count': 159}"",,,,[],0,0,0,1,POSITIVE,0.998795,3,joy,0.65234905,0.011117952,0.0004844884,0.074208885,0.65234905,0.032624863,0.012697018,0.21651773,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"189,,Virgin Mobile Canada has become @virginplus – reflecting its evolving service offering: https://t.co/YPnUK2HILc #VirginFamily https://t.co/O9CunM6oQh,8161232.0,2021-07-19T17:16:50.000Z,1417171584717135880,1417171584717135880,Hootsuite Inc.,everyone,en,""{'retweet_count': 36, 'reply_count': 59, 'like_count': 361, 'quote_count': 7}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.9983209,2,fear,0.46826282,0.05109067,0.0017509265,0.46826282,0.04185709,0.19210598,0.11895328,0.12597926,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"190,,The moment we saw Earth from space...@virgingalactic #Unity22 https://t.co/LTHSKqABAj,8161232.0,2021-07-19T12:22:44.000Z,1417097573383516162,1417097573383516162,Twitter Web App,everyone,en,""{'retweet_count': 663, 'reply_count': 366, 'like_count': 7304, 'quote_count': 58}"",,,,['Unity22'],0,0,0,1,POSITIVE,0.99752104,2,fear,0.9070504,0.00857176,0.00026578116,0.9070504,0.03233787,0.011884407,0.014023159,0.025866667,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"191,,Wonderful to hear the story behind @VyableB - a business launched with support from @VirginStartUp: https://t.co/wHiuI5a5zh https://t.co/x2FWFQ9uoe,8161232.0,2021-07-19T11:05:07.000Z,1417078039813439490,1417078039813439490,Hootsuite Inc.,everyone,en,""{'retweet_count': 33, 'reply_count': 45, 'like_count': 354, 'quote_count': 4}"",,,,[],0,0,0,1,POSITIVE,0.99851084,2,fear,0.51113397,0.010179269,0.00067040144,0.51113397,0.38144422,0.0283148,0.013269349,0.05498791,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"192,""[{'type': 'replied_to', 'id': '1416912054917677060'}]"",@HallaTomas @HollyBranson Thanks Halla - very happy I did!,8161232.0,2021-07-19T09:58:19.000Z,1417061230569721857,1416912054917677060,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}"",941686879.0,,,[],0,0,0,1,POSITIVE,0.99890727,3,joy,0.9912624,0.0013033734,0.00016470902,0.00061519357,0.9912624,0.0006911805,0.0015008234,0.0044624163,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"193,""[{'type': 'replied_to', 'id': '1416531162923773953'}]"",@VirginActiveOz Thank you team,8161232.0,2021-07-19T09:57:24.000Z,1417061000348643331,1416531162923773953,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"",49989191.0,,,[],0,0,0,1,POSITIVE,0.9985619,3,joy,0.5065421,0.005024272,0.00046734262,0.005640022,0.5065421,0.20973593,0.029031413,0.2435589,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"194,""[{'type': 'replied_to', 'id': '1416606162171142145'}]"",@VirginBalloons Thanks team,8161232.0,2021-07-19T09:57:12.000Z,1417060948926509061,1416606162171142145,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}"",62770378.0,,,[],0,0,0,1,POSITIVE,0.9981985,3,joy,0.42059737,0.0054706857,0.00055879354,0.0053769867,0.42059737,0.30428022,0.043663282,0.22005263,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"195,""[{'type': 'replied_to', 'id': '1416661515638165511'}]"",@Virgin Thanks to all the #VirginFamily,8161232.0,2021-07-19T09:57:04.000Z,1417060915913052163,1416661515638165511,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 4, 'like_count': 34, 'quote_count': 0}"",15631238.0,,,['VirginFamily'],0,0,0,1,POSITIVE,0.998679,2,fear,0.6238418,0.16917308,0.0008334363,0.6238418,0.13195884,0.017995471,0.04053542,0.01566193,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"196,""[{'type': 'replied_to', 'id': '1416669068321378307'}]"",@VirginAtlantic Thank you team,8161232.0,2021-07-19T09:56:56.000Z,1417060880815099906,1416669068321378307,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 2, 'like_count': 17, 'quote_count': 0}"",20626359.0,,,[],0,0,0,1,POSITIVE,0.9987125,3,joy,0.6163942,0.007672188,0.0005215534,0.010294835,0.6163942,0.17360646,0.031093584,0.16041724,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"197,""[{'type': 'replied_to', 'id': '1416669228237795342'}]"",@VirginLimitedEd Thanks!,8161232.0,2021-07-19T09:56:45.000Z,1417060835281842178,1416669228237795342,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"",79983896.0,,,[],0,0,0,1,POSITIVE,0.99833983,3,joy,0.7661349,0.0063338242,0.000605524,0.0030430385,0.7661349,0.07032649,0.0152054485,0.13835071,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"198,""[{'type': 'replied_to', 'id': '1416669689518956544'}]"",@VirginActiveUK Thank you to all the team,8161232.0,2021-07-19T09:56:38.000Z,1417060804122353665,1416669689518956544,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"",94336643.0,,,[],0,0,0,1,POSITIVE,0.9988017,3,joy,0.52488506,0.011644318,0.00054949976,0.01817186,0.52488506,0.22903356,0.04473569,0.17097996,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"199,""[{'type': 'replied_to', 'id': '1416725131662143488'}]"",@VirginMENA Thank you team,8161232.0,2021-07-19T09:56:17.000Z,1417060718147481602,1416725131662143488,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"",19337439.0,,,[],0,0,0,1,POSITIVE,0.9986684,3,joy,0.48171845,0.0042201076,0.00048067037,0.0045430604,0.48171845,0.23363563,0.0253312,0.2500709,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"200,""[{'type': 'replied_to', 'id': '1416737516367990787'}]"",@virginhyperloop Thanks team,8161232.0,2021-07-19T09:56:09.000Z,1417060685939449857,1416737516367990787,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 5, 'like_count': 67, 'quote_count': 0}"",2842068128.0,,,[],0,0,0,1,POSITIVE,0.99819857,3,joy,0.4505636,0.003276408,0.0005913279,0.0024914937,0.4505636,0.2696147,0.036684193,0.23677829,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
